,image,emotion,mouth_distance,average_distance,eye-brows,eye_size
3598,Paul_Tagliabue_0003.jpg,1,58.499903992697796,62.004855262508016,-62,45.157301820573196
4147,Sergio_Castellitto_0001.jpg,1,59.42738391401542,70.97332763295037,-38,56.376398707976165
4377,Thomas_OBrien_0005.jpg,1,53.578152378745344,74.17159859449089,-32,52.70405340006451
161,Alvaro_Uribe_0028.jpg,1,83.67874344582557,73.5527551181268,-62,48.65073344903824
1031,David_Nalbandian_0014.jpg,1,91.58714783301275,58.77935105737937,-52,41.05717632985839
750,Christian_Longo_0003.jpg,1,45.721359549995796,49.133534767552845,-46,46.512121520355024
3582,Paul_Martin_0006.jpg,0,138.94199847649227,86.45508689587335,-61,38.93833613183692
745,Chok_Tong_Goh_0002.jpg,0,114.50143560957831,81.19086083022486,-30,42.92010606297386
2482,Joschka_Fischer_0015.jpg,1,65.6201928813411,59.98872623323906,-63,44.61467339729
1981,Jacqueline_Obradors_0002.jpg,0,147.76679310977968,88.50101655233034,-33,54.81441540665372
668,Carol_Niedermayer_0001.jpg,0,147.94404512265234,76.88845108359644,-54,41.94494335143875
3138,Megawati_Sukarnoputri_0005.jpg,1,61.29157997545036,75.7644504128868,-60,55.132216228499445
1004,David_Beckham_0027.jpg,0,93.00323920517769,71.43865329862474,-33,41.246035827715886
14,Abdullah_Gul_0009.jpg,1,80.14035460923867,58.42885242624359,-93,49.433279084089676
3514,Oscar_De_La_Hoya_0007.jpg,0,110.53323061113576,65.50231942062028,-63,39.870553841149686
2662,Kevin_Gil_0001.jpg,1,56.07397274136177,71.81640043870425,-38,39.37880912114709
1367,Frank_Hsieh_0001.jpg,0,95.35055629520276,79.65132710780532,-50,46.700908796165976
2106,Javier_Camara_0001.jpg,1,68.65575383956241,55.838111357125925,-81,40.07108762114669
63,Alan_Stonecipher_0001.jpg,1,66.56591780109912,64.79991162581013,-24,46.93900836027895
4364,Tex_Ritter_0001.jpg,0,76.66880052622255,64.88906223643454,-52,42.73825478993921
2832,Leonid_Kuchma_0001.jpg,1,66.93173821252282,64.69786046531159,-37,39.4082037046112
1484,George_W_Bush_0195.jpg,1,66.29242004283779,73.61852541131901,-39,42.640352301911875
2610,Kate_Burton_0001.jpg,0,117.36839702048722,72.50252948695599,-43,42.8614084001989
614,Candie_Kung_0001.jpg,0,108.43790918242071,75.66168610297181,-51,39.64291199505821
1938,Ilie_Nastase_0001.jpg,1,63.639842545688595,67.73569161590602,-54,38.951613224240916
2677,Kim_Cattrall_0001.jpg,0,100.03976319845854,73.17064977085603,-29,42.839699957951964
2626,Kathy_Baker_0001.jpg,0,161.14919276228966,86.16358566592785,-35,42.16341615254246
3490,Norodom_Chakrapong_0001.jpg,0,116.45389561615715,89.92879848845895,-42,38.91943578740945
2909,Lleyton_Hewitt_0026.jpg,0,151.22411622359567,82.62018743607594,-58,47.15087778325395
2912,Lleyton_Hewitt_0031.jpg,0,104.75055330636627,76.47993438361331,-45,49.21178934242693
3761,Ray_Allen_0003.jpg,0,95.6065230448221,76.3488071594526,-63,55.524398916851
1408,Gene_Robinson_0001.jpg,0,83.45984312589457,67.21231787954115,-62,36.140247476141695
651,Carlos_Vives_0002.jpg,0,61.16628890296994,58.45014585245285,-51,52.57845160440685
2649,Kemal_Dervis_0003.jpg,1,57.90247444104349,55.076829791944235,-38,40.58818490832361
3609,Paul_Wollnough_0001.jpg,1,66.43162340367999,68.33310687221596,-35,49.20161564011841
3854,Rich_Gannon_0001.jpg,0,80.84574260293991,69.39035219328873,-54,40.84780304119977
2139,Jean-Sebastien_Giguere_0001.jpg,0,81.6533382061729,73.59191755022914,-53,49.111782806952036
176,Al_Sharpton_0006.jpg,1,57.72368662946184,67.75207321998003,-20,53.934603212866875
3064,Mark_Richt_0001.jpg,1,71.20995610459292,63.24218840666149,-41,34.70535845119627
4694,Wen_Jiabao_0001.jpg,0,89.36097429200277,70.29600200526255,-52,43.88246622411477
2075,Janet_Horvath_0001.jpg,1,63.41828975696592,53.14940463262752,-40,38.05247479627911
2927,Lucio_Gutierrez_0008.jpg,0,87.5577632476879,59.96864268545964,-67,32.60356190660009
4452,Tom_Daschle_0019.jpg,1,66.58819169585095,66.39072668652905,-51,51.198940035510915
1728,Gustavo_Kuerten_0003.jpg,0,145.09730570948943,73.72735855606099,-63,45.586200679494574
3796,Renee_Zellweger_0005.jpg,0,139.29908874310297,85.98554059864674,-25,41.9859778330333
1161,Donna_Brazile_0001.jpg,0,75.03002412927194,59.958932023608995,-54,47.08596199889202
274,Ann_Godbehere_0001.jpg,1,66.89005288175034,52.60087729674804,-53,51.00033358256984
3924,Robin_McLaurin_Williams_0002.jpg,0,66.9151669341204,59.39927977439005,-51,32.46116143306503
3478,Norah_Jones_0003.jpg,0,70.93686814497005,68.55455862778578,-16,58.70348554982685
822,Colin_Powell_0025.jpg,1,58.51063031410868,73.45602955882325,-36,50.519369164251025
4443,Tom_Craddick_0003.jpg,1,83.2514319208338,58.25719470841448,-71,48.391186970503114
3881,Roberto_Lavagna_0001.jpg,1,69.1145492146965,76.33851150697365,-38,46.57490701237035
1338,Fernando_Hierro_0001.jpg,0,69.915866598476,57.26804614264868,-68,39.47153166953757
45,Ahmed_Ibrahim_Bilal_0001.jpg,1,83.51132722902086,66.55580820286336,-82,49.02992899465882
1687,Grace_Kelly_0001.jpg,0,104.60806761235649,74.18986036260506,-55,52.74049674880361
815,Colin_Powell_0005.jpg,1,68.94818607730595,76.03926008579033,-28,45.979938096925835
214,Andre_Agassi_0013.jpg,0,132.3053254849997,79.4573997416378,-52,38.149945699181906
2174,Jennette_Bradley_0001.jpg,0,143.33645753904676,83.14439148637831,-54,42.631729701345606
1477,George_W_Bush_0160.jpg,2,96.89439718007279,86.95539613477139,-48,45.12830799869181
3407,Nelson_Mandela_0004.jpg,1,94.4096851574968,72.13263926308828,-54,46.59584252859915
748,Christian_Lacroix_0001.jpg,0,92.9213140332538,67.84068516763256,-34,41.075917917455044
2990,Mahmoud_Abbas_0004.jpg,0,65.57418460560632,66.65350450373751,-40,45.64496301539769
1664,Gloria_Macapagal_Arroyo_0022.jpg,1,91.69627400045579,59.99547632889329,-59,47.15838428422935
1607,Gerhard_Schroeder_0037.jpg,4,64.68556599377507,60.0052639703572,-40,37.70587200985045
33,Adrien_Brody_0002.jpg,1,49.45586216023035,60.730860826662145,-54,40.83370802466632
4131,Serena_Williams_0047.jpg,0,145.52984015107634,82.55814769521572,-48,44.96367109604716
1258,Emmanuelle_Beart_0002.jpg,1,47.38339532054314,62.128941778968,-46,46.341323198715216
1001,David_Beckham_0013.jpg,0,106.61792958501499,72.40900058039679,-59,45.241248394602785
1737,Gwyneth_Paltrow_0006.jpg,0,85.95825887848807,66.35820307932514,-46,49.17058563459407
923,Condoleezza_Rice_0002.jpg,1,87.09328613880848,76.7947273389184,-35,60.335624901626886
2849,Li_Peng_0001.jpg,0,83.85703998260973,73.21805401850048,-45,51.40478292004837
2088,Janine_Pietsch_0001.jpg,0,90.01069576357258,77.89603715084759,-21,53.58319951716894
3477,Norah_Jones_0002.jpg,0,70.07305553187601,58.61885900875153,-56,57.065355093128225
1233,Elisabeth_Welch_0001.jpg,0,116.73743848653343,83.34891045300125,-43,45.63554461655873
3719,Queen_Rania_0004.jpg,1,62.27187372670909,56.458531188338895,-41,58.33607186341315
869,Colin_Powell_0151.jpg,1,67.70726805556208,72.44332589775283,-32,48.57523467513553
3957,Roh_Moo-hyun_0017.jpg,1,86.66987164671943,76.7673990963211,-57,36.67719871129293
3418,Nestor_Kirchner_0014.jpg,1,69.9762536718258,67.7599601330449,-73,49.957882075270525
893,Colin_Powell_0191.jpg,1,71.50139002669756,75.95029448154833,-24,38.780412684306626
516,Bob_Graham_0005.jpg,1,72.92828167904933,64.43766770322421,-43,42.80610467938135
4627,Vicente_Fox_0001.jpg,1,73.44084214576556,67.67148056609165,-50,40.844130320477134
813,Colin_Jackson_0002.jpg,0,125.95542168389592,84.96272590017075,-51,43.41186251701288
1095,Dick_Cheney_0013.jpg,0,69.23201565520199,72.1770488734684,-43,41.16892024765001
3546,Patrick_Rafter_0001.jpg,0,120.80086206496145,74.87987063257759,-37,43.15862469141558
1447,George_W_Bush_0033.jpg,1,81.31757454338202,74.69376928198345,-43,36.667876618594875
4391,Tim_Allen_0001.jpg,0,100.85243398578382,75.17946808900238,-43,41.19234204675859
3840,Richard_Myers_0012.jpg,1,71.68426833479346,74.04720771634966,-37,44.90900687294002
1592,Gerard_de_Cortanze_0001.jpg,1,65.18772217475485,73.33358629504447,-41,48.72538543906642
3042,Marina_Anissina_0002.jpg,0,78.40496875241847,62.9667708406887,-26,48.50786059502636
2850,Li_Peng_0003.jpg,0,94.95931502234616,78.16260444460647,-29,52.61100046912628
3726,Rachel_Leigh_Cook_0001.jpg,0,111.72941817601648,68.79981523321531,-43,51.55052517105688
221,Andre_Agassi_0029.jpg,0,131.73196027449475,68.99582819242391,-67,40.41134017535536
1465,George_W_Bush_0102.jpg,1,65.31965438838695,63.70052697331633,-44,40.781771461068246
4378,Thomas_Rupprath_0002.jpg,0,125.62006188570561,82.23683122564125,-54,46.00984530645857
2424,John_Negroponte_0013.jpg,1,65.88620953971011,72.45874915232615,-39,52.64572070203006
2200,Jennifer_Garner_0009.jpg,0,108.48578873779182,78.02565898605158,-34,52.43806833495513
3623,Pervez_Musharraf_0002.jpg,0,71.65060557118026,65.60605304011004,-43,39.72876771548941
1221,Eileen_Coparropa_0001.jpg,0,128.84893311224823,87.79498226000506,-30,55.436391891435996
4307,Sylvester_Stallone_0005.jpg,0,114.74350744615217,76.26150715825412,-27,35.75764265082704
1246,Elodie_Bouchez_0001.jpg,0,142.33645753904676,78.64291890419396,-52,49.71504558657209
2367,John_Ashcroft_0030.jpg,3,171.84810378498355,85.99012426196532,-84,51.48495885473234
3992,Roy_Jones_Jr_0001.jpg,0,106.12106053976795,71.65745511600605,-73,55.74406236435806
550,Brandon_Fails_0001.jpg,0,98.65033386030544,77.45154333997448,-48,46.63779231225721
1211,Edward_Flynn_0001.jpg,1,55.40830548254954,66.15620604762579,-37,53.425622806861284
4352,Teresa_Graves_0001.jpg,1,64.2490309931942,77.58638031274948,-25,68.91279591622876
879,Colin_Powell_0161.jpg,1,60.19441229848384,72.33104791913074,-36,44.23777139594909
3291,Mile_Mrksic_0001.jpg,1,55.3450093132096,57.94379846262079,-64,45.353921905278014
4124,Serena_Williams_0029.jpg,1,81.85197787448749,69.52623288244178,-38,37.76115089185521
611,Camryn_Manheim_0001.jpg,0,111.90608055246534,72.17536344373539,-37,43.35678617693531
4536,Tony_Blair_0117.jpg,1,109.3255393480849,85.36042554448137,-33,47.71124345958015
2320,Joerg_Haider_0002.jpg,0,73.58347096968743,67.32432605598615,-60,55.65217946004934
3982,Ron_Dittemore_0005.jpg,1,81.6756851692084,77.09993430763879,-38,38.6889240925543
3873,Robbie_Naish_0001.jpg,0,100.56150699736222,67.10302013634472,-51,42.23010958097216
4713,William_Genego_0001.jpg,1,92.85074149380257,74.49416067080992,-56,41.3300373604521
128,Ali_Bin_Hussein_0001.jpg,1,61.71493509267833,59.94625981447004,-46,40.37107486117869
1368,Frank_Pallone_0001.jpg,1,50.41918888677456,72.54909148115148,-29,46.051669173311765
1529,George_W_Bush_0345.jpg,1,84.36707110509823,69.30527255915145,-57,43.73154195128961
1457,George_W_Bush_0078.jpg,1,64.31089164802984,58.623669667880044,-48,39.76188366147263
3345,Mukhtar_Alytnbayev_0001.jpg,1,60.53700126456896,65.34935726393711,-27,41.901035332081776
4781,Yuri_Luzhkov_0001.jpg,1,69.723024147225,73.3495358660483,-44,32.28073508916406
1147,Donald_Rumsfeld_0090.jpg,1,83.12324557956649,78.07190202507653,-35,45.022593793809904
889,Colin_Powell_0184.jpg,1,72.12223343058214,70.5928337962927,-33,42.53137985684701
4586,Vaclav_Havel_0003.jpg,0,81.05193147398482,75.58578761200637,-40,40.55496626178969
4552,Tony_Blair_0142.jpg,0,91.45139706854263,74.43205518525166,-30,53.08985861332993
4743,Wolfgang_Schuessel_0001.jpg,0,104.10771370632804,73.71600442209599,-28,35.93540184670029
3096,Mary-Kate_Olsen_0002.jpg,0,58.8701122312526,62.38529266168772,-24,60.087840864505964
2019,James_Blake_0009.jpg,0,61.48080631911891,53.82748699689949,-52,52.0848101048966
3669,Phil_Donahue_0001.jpg,1,82.0855221688353,77.9247263439439,-48,58.27273647256395
2601,Kalpana_Chawla_0003.jpg,0,134.6747330205431,68.09039667513444,-66,40.65212483099889
2394,John_Goold_0001.jpg,1,102.35781781913896,75.77610265488727,-41,37.426027270887474
691,Celine_Dion_0007.jpg,0,91.21342187831121,70.77072153052812,-30,46.12672662893769
4407,Tina_Brown_0001.jpg,0,98.75702216678857,75.2978701385693,-33,50.30792145055545
641,Carlos_Moya_0004.jpg,0,93.42175239110657,62.85368610035043,-52,39.9790232929292
1227,Elgin_Baylor_0001.jpg,1,77.21239602311317,81.84691830687444,-54,50.91590025663159
3895,Robert_Downey_Jr_0001.jpg,1,62.01666203960727,70.33941593627328,-43,47.46946286896367
3601,Paul_Vathis_0001.jpg,0,101.04550981076099,79.90777826771098,-50,48.71643482484548
4334,Tanya_Holyk_0001.jpg,0,100.13331358186238,82.79434489572826,-35,62.546569257232434
2013,Jaime_Pressly_0001.jpg,0,150.05779219066494,86.3115910173404,-31,53.35823691471104
297,Antonio_Palocci_0004.jpg,1,65.22244837714194,55.3006293099466,-57,50.4142368898201
2235,Jeremy_Greenstock_0013.jpg,1,85.86516969331622,62.21230845684327,-28,36.21565652770557
780,Chuck_Bednarik_0001.jpg,1,82.55784995773861,65.92545858744859,-56,52.13667701806082
1875,Hugo_Chavez_0020.jpg,1,92.71863585079137,78.9445131669678,-36,45.067919969421894
1818,Heizo_Takenaka_0004.jpg,1,68.801607661677,63.101268707188034,-58,39.83863513053799
924,Coretta_Scott_King_0001.jpg,1,91.08767756050136,66.06185008257171,-56,37.11712062666223
4711,William_Ford_Jr_0004.jpg,1,70.23368195411217,79.83751340512053,-30,48.53752204480055
1781,Hans_Blix_0020.jpg,0,69.36970205062946,74.14681528065097,-28,40.773005814272906
3332,Monica_Seles_0003.jpg,3,104.5113370336414,75.03987982408982,-35,44.763405068926296
3007,Marcelo_Rios_0003.jpg,4,98.32934389678033,75.70655222748564,-31,44.26302903073307
2700,Kimberly_Bruckner_0001.jpg,0,84.85430659423824,65.34515261737657,-39,36.3757970802372
729,Chelsea_Clinton_0001.jpg,0,65.29850706126258,59.82474585205503,-32,48.66846530879566
2053,James_Morris_0002.jpg,1,83.80081671089101,72.39749046961212,-45,49.30472999688155
3922,Robin_Cook_0001.jpg,1,61.22205683999806,53.81601120748114,-47,45.52239968542101
3193,Michael_Chiklis_0002.jpg,1,75.02419920959109,78.9213424062036,-17,56.3623206357994
1557,George_W_Bush_0432.jpg,4,74.70397138352169,53.24533948122208,-82,41.1767237819993
440,Bernard_Ebbers_0001.jpg,1,61.22135223097232,63.026400864101,-50,45.40525786238902
3154,Megawati_Sukarnoputri_0030.jpg,1,88.51676830458928,75.35012852352749,-51,52.177110340615314
3899,Robert_Fico_0001.jpg,1,75.90505861844537,65.22220801755427,-55,48.963102049250395
2107,Javier_Saviola_0001.jpg,0,93.49691842728413,71.467019095098,-48,50.333576509849316
1744,Halle_Berry_0010.jpg,0,104.60956841128629,80.70157471139987,-38,60.97692905185549
1122,Donald_Rumsfeld_0009.jpg,0,80.6788323999548,61.49652035335766,-48,43.87408533484211
3679,Pierre_Boulanger_0002.jpg,0,67.57806263482189,62.86810801344597,-54,52.63910453515671
2188,Jennifer_Capriati_0025.jpg,3,113.53601645338179,83.01374198367093,-14,47.45594345472131
2625,Kathryn_Grayson_0001.jpg,0,124.55098357486051,75.10970782357339,-59,52.04390573136528
4121,Serena_Williams_0023.jpg,3,149.00290791571433,88.60644122938041,-25,45.864002714579726
2033,James_Gandolfini_0002.jpg,1,61.582799886960345,66.56358831168386,-28,49.69490025719515
424,Benicio_Del_Toro_0001.jpg,0,115.651961439339,77.00507358694938,-53,38.495400357153486
1472,George_W_Bush_0130.jpg,0,110.64681065481764,68.4419364072171,-73,42.67124211977364
2154,Jean_Chretien_0019.jpg,0,133.04550471835054,80.41557421373403,-49,39.810614755558206
3173,Mian_Khursheed_Mehmood_Kasuri_0002.jpg,1,55.501686572439695,64.62922263717181,-41,43.18494371233354
243,Angelina_Jolie_0001.jpg,0,136.7806979018235,82.80538137778913,-22,50.988095249349534
4705,William_Bratton_0002.jpg,1,54.49525801351987,69.63973654871475,-47,41.142974184165205
2386,John_Eder_0001.jpg,0,106.6956170557585,66.63515709368181,-45,35.33576613189678
2811,Lee_Ann_Terlaji_0001.jpg,1,51.34748067351296,67.24516164532496,-36,47.07658687705086
1677,Gonzalo_Barrientos_0001.jpg,1,69.8418313331072,52.044632911366485,-71,38.38538805421928
3035,Maria_Soledad_Alvear_Valenzuela_0002.jpg,0,74.40766391452838,72.87998649009101,-39,46.94210680049258
3811,Ricardo_Sanchez_0002.jpg,1,69.46959680312094,68.84879658104012,-67,46.34131515676414
3247,Michel_Minard_0001.jpg,1,61.28161673938476,83.4573244239234,-35,63.441194275404456
2471,Jorge_Rodolfo_Canicoba_Corral_0001.jpg,0,72.68827564629154,64.55466957023168,-42,45.495923860247814
824,Colin_Powell_0028.jpg,1,64.0811111736254,74.81424516946498,-40,51.43746301644686
2317,Job_Cohen_0002.jpg,1,57.48309726987036,74.8285598221154,-45,55.476865231812006
1543,George_W_Bush_0380.jpg,1,64.77907292900073,62.13842121428143,-52,41.49277231015306
4083,Scott_McClellan_0001.jpg,1,56.47839753253661,65.80277001405405,-26,39.27281515826107
3046,Mario_Puzo_0001.jpg,1,68.71688858363127,61.5506391934406,-33,42.578338427243324
304,Arianna_Huffington_0004.jpg,0,164.06840484487026,81.0763515689811,-41,48.241129327827224
1895,Humberto_Coelho_0001.jpg,1,64.76167092568343,68.46336125191367,-63,49.603718436910206
2331,Joe_Gatti_0001.jpg,0,103.98231612994357,81.56774441570481,-48,54.71419288068266
1077,Diana_Krall_0003.jpg,0,106.29334655358444,78.85697408341063,-19,44.40350981774937
3164,Mel_Brooks_0001.jpg,0,117.54616720647225,70.5022147434889,-52,36.1057717499236
3728,Rafael_Bielsa_0001.jpg,1,58.31004071886156,53.07860634527901,-54,33.718366102174286
3595,Paul_Schrader_0001.jpg,0,67.50776989706526,64.00557190818716,-38,33.72494133083443
318,Ariel_Sharon_0032.jpg,0,99.16200828895478,75.35263839081382,-46,39.88773973815699
2794,Laura_Hernandez_0002.jpg,0,68.29850706126258,64.68920239556518,-27,40.17331046930935
2500,Jose_Maria_Aznar_0001.jpg,1,63.362860483676684,73.18370052471622,-55,52.13353323522297
115,Alfonso_Cuaron_0001.jpg,1,84.56350470152883,71.33186731130519,-78,49.00451787663424
4387,Tiger_Woods_0021.jpg,0,123.59642855287684,76.65558223115411,-59,47.20935298216025
2692,Kim_Ryong-sung_0002.jpg,1,58.409339623938884,64.03993030141726,-51,37.94728195827336
634,Carlos_Menem_0008.jpg,1,109.6807647017381,81.09114494769041,-64,50.088605248313826
1521,George_W_Bush_0320.jpg,0,105.89906361386878,73.62413016975206,-55,47.529396924410804
527,Bob_Huggins_0001.jpg,3,80.50817983393966,64.88315955980926,-40,39.88022550412175
147,Alvaro_Silva_Calderon_0004.jpg,1,67.01649885355013,72.64521609951566,-52,53.52524956851794
909,Colin_Powell_0221.jpg,1,67.31384129336317,67.3169695876431,-36,43.08080716733789
1620,Gerhard_Schroeder_0085.jpg,3,113.89012417301268,85.07360567386893,-29,39.95142824606222
3603,Paul_Wellstone_0003.jpg,1,58.96919545861511,65.53667354683768,-53,36.306234065705624
3435,Nicanor_Duarte_Frutos_0002.jpg,1,63.517684716884546,59.910416471011985,-64,46.391173837083585
117,Alfredo_di_Stefano_0001.jpg,1,70.79137044001983,72.50595071629195,-38,43.632067728993334
2593,Justin_Gatlin_0002.jpg,0,118.01785916741132,71.2764641558527,-55,44.30736558690508
4593,Valentina_Tereshkova_0001.jpg,0,66.93404945596424,61.88757037388046,-46,55.30738389715246
1663,Gloria_Macapagal_Arroyo_0020.jpg,0,97.65671227830842,71.87614900540896,-50,52.64839250591926
106,Alexandra_Vodjanikova_0002.jpg,0,88.6237590005767,69.01997635958881,-12,43.284009669482664
1680,Gonzalo_Sanchez_de_Lozada_0012.jpg,0,90.38306246203491,58.916474364621436,-54,30.644032661627563
794,Clare_Short_0002.jpg,0,61.582637413350824,55.644425770935605,-65,39.818242112448395
2958,Luiz_Inacio_Lula_da_Silva_0046.jpg,1,83.22885653832284,55.57613663855936,-61,38.50320358265899
2316,Job_Cohen_0001.jpg,1,49.53125438461382,60.13069855160922,-62,47.173158018950424
1237,Elizabeth_Shue_0001.jpg,0,108.99542861973815,78.55201536336963,-29,55.3431752881515
3550,Pat_Cox_0002.jpg,1,60.21009528313442,64.58385887348028,-53,46.51880845129557
4092,Scott_Wittman_0001.jpg,1,59.70206500099192,57.932415730638624,-70,50.71321951542431
473,Bill_Frist_0006.jpg,1,73.25115668962587,60.9204715139416,-98,53.34791849723817
3488,Norm_Coleman_0002.jpg,1,88.10683905494794,74.35063316643064,-33,37.206263023612486
4234,Spencer_Abraham_0014.jpg,0,66.73462534704376,60.05953289320092,-19,40.772741840247754
365,Arnold_Schwarzenegger_0042.jpg,0,120.92280724056909,66.990298127808,-64,35.939169285011
2282,Jimmy_Kimmel_0001.jpg,0,71.23642989928149,53.69580836192093,-46,36.91264378188312
4343,Taufik_Hidayat_0003.jpg,1,64.51802260993445,68.10714703692007,-39,48.342943111525926
3131,Mauricio_Macri_0001.jpg,0,79.31927764467045,67.33815821585198,-52,56.60303547210016
359,Arnold_Schwarzenegger_0015.jpg,0,100.37001133488374,76.99692451054813,-21,42.39016339457107
4212,Simon_Chalk_0001.jpg,1,65.01562118716424,57.955406583416654,-87,46.61751806994673
2009,Jada_Pinkett_Smith_0001.jpg,0,136.25015401900492,79.04558411772356,-50,47.48465216428462
3925,Rob_Lowe_0001.jpg,0,121.87764029145514,76.537364792254,-72,45.15558506293715
391,Atiabet_Ijan_Amabel_0001.jpg,0,64.43033840091474,76.91190529736335,-41,54.34205516213999
4634,Vicente_Fox_0014.jpg,1,66.89816633314342,69.97396481974675,-37,36.72319533487736
3834,Richard_Myers_0004.jpg,1,66.12536548859862,63.63634960735477,-54,48.70149956772528
2400,John_Howard_0015.jpg,1,60.72719655411768,63.22740887909303,-33,35.38274077934446
2145,Jean_Charest_0003.jpg,1,57.6631157183884,58.475736546929305,-47,46.38565993534742
2898,Lleyton_Hewitt_0003.jpg,0,100.50402339420498,76.47267248290856,-36,52.041065003706436
3086,Martin_Landau_0001.jpg,0,88.89526987567001,70.25640909576252,-43,45.92102026289611
413,Barry_Williams_0001.jpg,0,105.32392818622623,74.27013084437202,-62,40.01591668825595
2323,Joe_Crede_0001.jpg,0,129.78812745830976,76.45905173160011,-39,38.659974845805564
1814,Heidi_Klum_0004.jpg,0,155.35605401681636,83.05312246098298,-26,46.81760246773107
2950,Luiz_Inacio_Lula_da_Silva_0021.jpg,0,81.60561535393514,58.134973750835904,-66,38.638866225932546
4354,Teri_ORourke_0001.jpg,1,56.70104020134485,69.00933315344916,-54,41.94865871238837
2788,Laura_Bush_0025.jpg,0,118.37680037796304,82.23503245140562,-55,59.49831119653589
3858,Rick_Bland_0001.jpg,0,120.14234938426557,80.96157884536929,-31,45.99830358611458
2673,Kieran_Prendergast_0002.jpg,1,48.8261886551927,64.19318439013077,-28,38.023202824247605
183,Amanda_Marsh_0001.jpg,0,107.73856740220296,73.85182402462856,-27,45.33649523547311
2882,Lino_Oviedo_0003.jpg,0,78.75755721812013,70.39928141344494,-53,46.45675923737899
3915,Robert_Redford_0005.jpg,0,118.46902051317892,73.87666824327313,-47,46.69327466266649
352,Arnold_Palmer_0003.jpg,1,51.87819416030736,54.63645182945276,-52,37.52665988491024
698,Chanda_Rubin_0002.jpg,0,121.7868317914488,75.33576083017674,-47,47.87023440803364
2530,Juan_Ignacio_Chela_0003.jpg,0,118.22039028982002,84.79128787794178,-24,51.949750228922554
146,Alvaro_Silva_Calderon_0002.jpg,0,70.77918174474908,63.04750673528917,-58,35.277594846582154
2839,Lesley_McCulloch_0003.jpg,0,71.82196844004037,54.54693068412579,-43,60.25520691135776
2464,Jong_Wook_Lee_0002.jpg,0,97.05166493834378,80.84388924999678,-43,40.32591146025752
3494,Oliver_Neuville_0001.jpg,1,52.07916544531124,46.13914049337209,-55,44.462630411472986
1639,Gil_de_Ferran_0003.jpg,0,91.63882453496635,68.5951417292663,-46,37.19353416033047
2383,John_Bolton_0015.jpg,1,65.20755552516682,66.70754873943075,-45,46.697640526482395
3570,Paul_Burrell_0009.jpg,0,101.35540532690263,71.6506582332606,-52,46.63915441848745
3642,Peter_Greenaway_0002.jpg,0,60.03332407921454,55.15466026042501,-49,43.3649496019709
717,Charles_Taylor_0006.jpg,1,95.39344721004849,77.6336023321903,-76,56.64786815932864
1084,Diane_Lane_0001.jpg,0,84.29950947179182,60.71205402109377,-50,42.904070590690864
2716,Kofi_Annan_0011.jpg,1,106.29502224122442,58.54174049874873,-39,53.61838642376078
683,Catherine_Deneuve_0005.jpg,0,56.72010643830491,67.19485847287955,-40,53.222584182880844
206,Andrei_Mikhnevich_0002.jpg,1,69.50821967037365,67.18807364766776,-69,49.63138408534633
3179,Michael_Ballack_0001.jpg,1,65.32994103486125,48.79667936402043,-67,41.28155737413634
1750,Hal_McCoy_0001.jpg,1,76.82730693451008,57.217269772400115,-57,42.449031747308595
4444,Tom_Craddick_0004.jpg,0,84.99361328071012,64.70391875362826,-56,44.651020429586325
298,Antonio_Palocci_0005.jpg,1,69.11764679554929,45.27035759541346,-100,51.501724825273705
2951,Luiz_Inacio_Lula_da_Silva_0023.jpg,2,64.7780512119284,63.26159678689498,-63,43.76120412270966
1558,George_W_Bush_0438.jpg,0,83.43643726918424,65.89460396860984,-35,34.307587603978064
912,Colin_Powell_0232.jpg,1,60.56382337663881,72.03258826133,-6,46.12286985131303
1010,David_Dodge_0002.jpg,1,75.10334053222037,80.1107594538762,-32,45.94147386928243
1002,David_Beckham_0015.jpg,1,98.43716266113003,72.7656391114248,-43,36.21748175147981
3325,Mohammed_Baqir_al-Hakim_0002.jpg,0,96.15608603032878,88.58508240815445,-40,47.44944918234438
2391,John_Ferguson_0001.jpg,0,108.16471777047695,78.46990612852848,-30,44.26302903073307
2192,Jennifer_Capriati_0038.jpg,3,74.04499949480453,78.91975305425969,-22,51.58538650456016
120,Alicia_Witt_0001.jpg,0,113.48829152394794,73.1744742138308,-31,44.89857195491986
90,Alejandro_Toledo_0014.jpg,1,59.50203226739899,66.16601224549194,-44,41.07719037993335
681,Catherine_Bell_0001.jpg,0,152.13043395773877,88.72701344700447,-36,52.130629150104156
3694,Prince_Charles_0004.jpg,1,53.497334426372674,49.81018034241539,-65,46.00479562551645
28,Adolfo_Aguilar_Zinser_0001.jpg,1,57.38865540623003,71.37710237845633,-47,54.933403873096324
728,Chawki_Armali_0001.jpg,0,63.182888996047254,63.17936822416122,-51,46.016711661229394
980,Dan_Snyder_0001.jpg,0,128.02851076602948,76.93246403496607,-67,50.135053244568844
2039,James_Kelly_0003.jpg,1,71.6562128627873,71.61160138753496,-47,41.719538540097595
4670,Vladimir_Putin_0041.jpg,0,71.87040092530108,64.43637053520989,-31,39.294231783372155
3706,Pupi_Avati_0001.jpg,0,78.15673344018315,58.95619231647128,-26,32.1206527742269
1282,Erika_Harold_0005.jpg,0,142.50973485841524,82.01733349164422,-57,48.03635214807728
1113,Dominique_de_Villepin_0007.jpg,1,68.35720655741478,80.22059901870851,-33,60.59715869792142
